sra_run	biosample	bioproject	instrument_model	library_layout	oa_id
SRR3473142	SAMN04934476	PRJNA288374	Illumina HiSeq 2000	PAIRED	OAGN0015
SRR3473144	SAMN04934467	PRJNA288374	Illumina HiSeq 2000	PAIRED	OAGN0006
SRR3473145	SAMN04934482	PRJNA288374	Illumina HiSeq 2000	PAIRED	OAGN0021
SRR3473146	SAMN04934474	PRJNA288374	Illumina HiSeq 2000	PAIRED	OAGN0013
SRR3473147	SAMN04934463	PRJNA288374	Illumina HiSeq 2000	PAIRED	OAGN0002
SRR3473149	SAMN04934484	PRJNA288374	Illumina HiSeq 2000	PAIRED	OAGN0023
SRR3473150	SAMN04934471	PRJNA288374	Illumina HiSeq 2000	PAIRED	OAGN0010
SRR3473151	SAMN04934477	PRJNA288374	Illumina HiSeq 2000	PAIRED	OAGN0016
SRR3473152	SAMN04934485	PRJNA288374	Illumina HiSeq 2000	PAIRED	OAGN0024
SRR3473153	SAMN04934478	PRJNA288374	Illumina HiSeq 2000	PAIRED	OAGN0017
SRR3473154	SAMN04934472	PRJNA288374	Illumina HiSeq 2000	PAIRED	OAGN0011
SRR3473155	SAMN04934464	PRJNA288374	Illumina HiSeq 2000	PAIRED	OAGN0003
SRR3473156	SAMN04934479	PRJNA288374	Illumina HiSeq 2000	PAIRED	OAGN0018
SRR3473157	SAMN04934480	PRJNA288374	Illumina HiSeq 2000	PAIRED	OAGN0019
SRR3473158	SAMN04934486	PRJNA288374	Illumina HiSeq 2000	PAIRED	OAGN0025
SRR3473159	SAMN04934481	PRJNA288374	Illumina HiSeq 2000	PAIRED	OAGN0020
SRR3473160	SAMN04934470	PRJNA288374	Illumina HiSeq 2000	PAIRED	OAGN0009
SRR3473161	SAMN04934475	PRJNA288374	Illumina HiSeq 2000	PAIRED	OAGN0014
SRR3473162	SAMN04934468	PRJNA288374	Illumina HiSeq 2000	PAIRED	OAGN0007
SRR3473163	SAMN04934473	PRJNA288374	Illumina HiSeq 2000	PAIRED	OAGN0012
SRR3473167	SAMN04934487	PRJNA288374	Illumina HiSeq 2000	PAIRED	OAGN0026
ERR5100092	SAMEA7818622	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0027
ERR5100093	SAMEA7818636	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0033
ERR5100094	SAMEA7818616	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0024
ERR5100096	SAMEA7818624	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0028
ERR5100097	SAMEA7818644	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0038
ERR5100098	SAMEA7818645	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0039
ERR5100099	SAMEA7818647	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0040
ERR5100100	SAMEA7818642	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0036
ERR5100101	SAMEA7818637	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0034
ERR5100104	SAMEA7818628	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0031
ERR5100106	SAMEA7818625	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0029
ERR5100109	SAMEA7818620	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0026
ERR5100111	SAMEA7818641	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0035
ERR5100113	SAMEA7818643	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0037
ERR5100116	SAMEA7818649	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0042
ERR5100117	SAMEA7818618	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0025
ERR5100118	SAMEA7818627	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0030
ERR5100119	SAMEA7818657	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0049
ERR5100121	SAMEA7818653	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0045
ERR5100125	SAMEA7818660	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0050
ERR5100126	SAMEA7818667	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0052
ERR5100127	SAMEA7818670	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0054
ERR5100129	SAMEA7818669	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0053
ERR5100132	SAMEA7818673	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0056
ERR5100133	SAMEA7818674	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0057
ERR5100134	SAMEA7818679	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0059
ERR5100137	SAMEA7818683	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0062
ERR5100139	SAMEA7818678	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0058
ERR5100141	SAMEA7818656	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0048
ERR5100142	SAMEA7818665	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0051
ERR5100143	SAMEA7818654	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0046
ERR5100145	SAMEA7818651	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0043
ERR5100146	SAMEA7818652	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0044
ERR5100148	SAMEA7818632	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0032
ERR5100149	SAMEA7818694	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0067
ERR5100150	SAMEA7818609	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0023
ERR5100151	SAMEA7818680	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0060
ERR5100152	SAMEA7818700	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0072
ERR5100155	SAMEA7818699	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0071
ERR5100156	SAMEA7818655	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0047
ERR5100157	SAMEA7818682	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0061
ERR5100162	SAMEA7818710	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0076
ERR5100165	SAMEA7818701	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0073
ERR5100167	SAMEA7818672	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0055
ERR5100171	SAMEA7818648	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0041
ERR5100176	SAMEA7818722	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0080
ERR5100177	SAMEA7818711	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0077
ERR5100182	SAMEA7818721	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0079
ERR5100186	SAMEA7818704	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0074
ERR5100189	SAMEA7818724	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0081
ERR5100190	SAMEA7818725	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0082
ERR5100193	SAMEA7818698	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0070
ERR5100194	SAMEA7818718	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0078
ERR5100195	SAMEA7818739	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0085
ERR5100196	SAMEA7818733	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0083
ERR5100197	SAMEA7818736	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0084
ERR5100198	SAMEA7818695	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0068
ERR5100200	SAMEA7818742	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0086
ERR5100201	SAMEA7818691	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0064
ERR5100202	SAMEA7818747	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0091
ERR5100203	SAMEA7818745	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0089
ERR5100205	SAMEA7818748	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0092
ERR5100206	SAMEA7818746	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0090
ERR5100210	SAMEA7818761	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0101
ERR5100211	SAMEA7818757	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0099
ERR5100212	SAMEA7818751	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0095
ERR5100213	SAMEA7818758	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0100
ERR5100214	SAMEA7818754	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0098
ERR5100216	SAMEA7818744	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0088
ERR5100217	SAMEA7818763	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0102
ERR5100218	SAMEA7818743	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0087
ERR5100219	SAMEA7818769	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0108
ERR5100220	SAMEA7818705	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0075
ERR5100221	SAMEA7818750	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0094
ERR5100222	SAMEA7818693	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0066
ERR5100223	SAMEA7818765	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0104
ERR5100224	SAMEA7818770	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0109
ERR5100225	SAMEA7818764	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0103
ERR5100227	SAMEA7818689	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0063
ERR5100229	SAMEA7818696	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0069
ERR5100232	SAMEA7818752	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0096
ERR5100233	SAMEA7818773	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0112
ERR5100234	SAMEA7818771	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0110
ERR5100236	SAMEA7818766	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0105
ERR5100237	SAMEA7818749	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0093
ERR5100238	SAMEA7818772	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0111
ERR5100239	SAMEA7818781	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0119
ERR5100240	SAMEA7818789	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0123
ERR5100241	SAMEA7818768	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0107
ERR5100243	SAMEA7818779	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0118
ERR5100244	SAMEA7818777	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0116
ERR5100245	SAMEA7818767	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0106
ERR5100246	SAMEA7818778	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0117
ERR5100247	SAMEA7818692	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0065
ERR5100250	SAMEA7818774	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0113
ERR5100251	SAMEA7818775	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0114
ERR5100252	SAMEA7818753	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0097
ERR5100266	SAMEA7818799	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0130
ERR5100268	SAMEA7818794	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0128
ERR5100270	SAMEA7818808	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0135
ERR5100273	SAMEA7818800	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0131
ERR5100274	SAMEA7818803	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0133
ERR5100275	SAMEA7818791	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0125
ERR5100276	SAMEA7818784	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0120
ERR5100277	SAMEA7818807	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0134
ERR5100278	SAMEA7818812	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0137
ERR5100279	SAMEA7817199	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0016
ERR5100280	SAMEA7818813	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0138
ERR5100281	SAMEA7818787	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0122
ERR5100285	SAMEA7818792	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0126
ERR5100287	SAMEA7818776	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0115
ERR5100288	SAMEA7818790	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0124
ERR5100289	SAMEA7818817	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0142
ERR5100290	SAMEA7818815	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0140
ERR5100291	SAMEA7818785	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0121
ERR5100292	SAMEA7818814	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0139
ERR5100293	SAMEA7817197	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0014
ERR5100294	SAMEA7818801	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0132
ERR5100295	SAMEA7818818	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0143
ERR5100297	SAMEA7818795	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0129
ERR5100298	SAMEA7818793	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0127
ERR5100299	SAMEA7817196	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0013
ERR5100300	SAMEA7818816	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0141
ERR5100301	SAMEA7817200	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0017
ERR5100302	SAMEA7818827	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0147
ERR5100304	SAMEA7817192	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0009
ERR5100305	SAMEA7817190	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0007
ERR5100306	SAMEA7817184	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0002
ERR5100308	SAMEA7818823	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0144
ERR5100309	SAMEA7818809	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0136
ERR5100310	SAMEA7817186	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0004
ERR5100311	SAMEA7817188	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0005
ERR5100312	SAMEA7818826	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0146
ERR5100313	SAMEA7817193	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0010
ERR5100314	SAMEA7818825	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0145
ERR5100315	SAMEA7817198	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0015
ERR5100316	SAMEA7817205	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0022
ERR5100317	SAMEA7817185	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0003
ERR5100318	SAMEA7817202	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0019
ERR5100319	SAMEA7817183	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0001
ERR5100320	SAMEA7817194	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0011
ERR5100321	SAMEA7817195	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0012
ERR5100322	SAMEA7817204	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0021
ERR5100323	SAMEA7817189	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0006
ERR5100324	SAMEA7817201	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0018
ERR5100593	SAMEA7817203	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0020
ERR5100594	SAMEA7817191	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0008
ERR5100641	SAMEA7819060	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0158
ERR5100642	SAMEA7819061	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0159
ERR5100643	SAMEA7819057	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0155
ERR5100644	SAMEA7819062	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0160
ERR5100645	SAMEA7819066	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0164
ERR5100646	SAMEA7819071	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0169
ERR5100647	SAMEA7819068	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0166
ERR5100648	SAMEA7819052	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0150
ERR5100649	SAMEA7819063	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0161
ERR5100650	SAMEA7819053	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0151
ERR5100651	SAMEA7819065	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0163
ERR5100652	SAMEA7819058	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0156
ERR5100653	SAMEA7819055	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0153
ERR5100654	SAMEA7819064	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0162
ERR5100655	SAMEA7819054	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0152
ERR5100656	SAMEA7819067	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0165
ERR5100657	SAMEA7819051	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0149
ERR5100658	SAMEA7819076	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0174
ERR5100659	SAMEA7819074	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0172
ERR5100660	SAMEA7819070	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0168
ERR5100661	SAMEA7819050	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0148
ERR5100662	SAMEA7819075	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0173
ERR5100663	SAMEA7819077	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0175
ERR5100664	SAMEA7819078	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0176
ERR5100665	SAMEA7819073	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0171
ERR5100666	SAMEA7819079	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0177
ERR5100667	SAMEA7819085	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0183
ERR5100668	SAMEA7819084	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0182
ERR5100669	SAMEA7819056	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0154
ERR5100670	SAMEA7819086	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0184
ERR5100671	SAMEA7819087	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0185
ERR5100672	SAMEA7819083	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0181
ERR5100673	SAMEA7819097	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0195
ERR5100674	SAMEA7819088	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0186
ERR5100675	SAMEA7819081	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0179
ERR5100676	SAMEA7819059	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0157
ERR5100677	SAMEA7819093	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0191
ERR5100678	SAMEA7819094	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0192
ERR5100680	SAMEA7819069	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0167
ERR5100681	SAMEA7819082	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0180
ERR5100682	SAMEA7819107	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0204
ERR5100683	SAMEA7819072	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0170
ERR5100685	SAMEA7819096	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0194
ERR5100686	SAMEA7819092	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0190
ERR5100687	SAMEA7819091	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0189
ERR5100688	SAMEA7819100	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0198
ERR5100689	SAMEA7819095	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0193
ERR5100690	SAMEA7819113	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0209
ERR5100691	SAMEA7819111	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0207
ERR5100692	SAMEA7819115	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0211
ERR5100694	SAMEA7819108	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0205
ERR5100695	SAMEA7819117	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0213
ERR5100696	SAMEA7819109	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0206
ERR5100697	SAMEA7819099	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0197
ERR5100698	SAMEA7819098	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0196
ERR5100699	SAMEA7819119	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0215
ERR5100700	SAMEA7819121	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0216
ERR5100701	SAMEA7819114	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0210
ERR5100702	SAMEA7819129	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0224
ERR5100703	SAMEA7819101	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0199
ERR5100704	SAMEA7819090	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0188
ERR5100705	SAMEA7819089	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0187
ERR5100706	SAMEA7819080	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0178
ERR5100707	SAMEA7819118	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0214
ERR5100708	SAMEA7819136	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0231
ERR5100709	SAMEA7819130	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0225
ERR5100710	SAMEA7819128	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0223
ERR5100711	SAMEA7819102	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0200
ERR5100712	SAMEA7819123	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0218
ERR5100713	SAMEA7819137	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0232
ERR5100714	SAMEA7819116	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0212
ERR5100715	SAMEA7819104	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0202
ERR5100716	SAMEA7819134	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0229
ERR5100717	SAMEA7819103	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0201
ERR5100718	SAMEA7819112	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0208
ERR5100719	SAMEA7819135	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0230
ERR5100720	SAMEA7819105	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0203
ERR5100721	SAMEA7819143	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0238
ERR5100722	SAMEA7819131	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0226
ERR5100723	SAMEA7819122	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0217
ERR5100724	SAMEA7819127	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0222
ERR5100725	SAMEA7819144	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0239
ERR5100726	SAMEA7819126	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0221
ERR5100728	SAMEA7819151	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0246
ERR5100729	SAMEA7819147	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0242
ERR5100730	SAMEA7819138	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0233
ERR5100731	SAMEA7819145	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0240
ERR5100733	SAMEA7819139	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0234
ERR5100734	SAMEA7819132	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0227
ERR5100736	SAMEA7819150	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0245
ERR5100737	SAMEA7819140	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0235
ERR5100738	SAMEA7819149	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0244
ERR5100741	SAMEA7819152	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0247
ERR5100742	SAMEA7819153	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0248
ERR5100743	SAMEA7819154	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0249
ERR5100744	SAMEA7819133	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0228
ERR5100746	SAMEA7819124	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0219
ERR5100747	SAMEA7819141	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0236
ERR5100748	SAMEA7819162	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0255
ERR5100749	SAMEA7819158	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0252
ERR5100750	SAMEA7819156	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0250
ERR5100751	SAMEA7819159	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0253
ERR5100752	SAMEA7819166	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0258
ERR5100753	SAMEA7819170	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0259
ERR5100754	SAMEA7819157	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0251
ERR5100755	SAMEA7819165	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0257
ERR5100756	SAMEA7819161	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0254
ERR5100757	SAMEA7819182	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0270
ERR5100758	SAMEA7819175	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0263
ERR5100759	SAMEA7819179	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0267
ERR5100760	SAMEA7819173	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0262
ERR5100761	SAMEA7819125	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0220
ERR5100762	SAMEA7819164	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0256
ERR5100763	SAMEA7819172	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0261
ERR5100764	SAMEA7819148	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0243
ERR5100765	SAMEA7819183	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0271
ERR5100766	SAMEA7819171	PRJEB42417	Illumina HiSeq 3000	PAIRED	OASN0260
