oa_id	dataset	ecotype_id	sample_name	biosample	species	latitude	longitude	elevation	locality	country	country_code	collector	collection_date	collection_notes	cs_number	ploidy	internal_data	pooled_plants
OAPK0012	PK		MAI	SAMD00089927	Arabidopsis kamchatica subsp. kawasakiana	35.099998474121094	136		Maiamihama	Japan	JPN					allotetraploid		
OAPK0013	PK		MUR	SAMD00089932	Arabidopsis kamchatica subsp. kamchatica	36.20000076293945	137.39999389648438		Murodo	Japan	JPN					allotetraploid		
OAPK0014	PK		OKH1	SAMD00089938	Arabidopsis kamchatica subsp. kamchatica	59.400001525878906	143.3000030517578		Khabarovsk krai, Okhotskii raion, foothills of Mt. Lanzhinskie gory	Russia	RUS					allotetraploid		
OAPK0015	PK		OKH2	SAMD00089939	Arabidopsis kamchatica subsp. kamchatica	59.400001525878906	143.3000030517578		Khabarovsk krai, Okhotskii raion, foothills of Mt. Lanzhinskie gory	Russia	RUS					allotetraploid		
OAPK0016	PK		PAK	SAMD00089933	Arabidopsis kamchatica subsp. kamchatica	61.20000076293945	-149.3000030517578		Alaska, Potter	USA	USA					allotetraploid		
OAPK0017	PK		SAK	SAMD00089937	Arabidopsis kamchatica subsp. kamchatica	48.400001525878906	142.6999969482422		Sakhalin, Marakovskii raion, Zaozernoye	Russia	RUS					allotetraploid		
OAPK0018	PK		SHI	SAMD00089943	Arabidopsis kamchatica subsp. kamchatica	36.29999923706055	136.89999389648438		Shirakawa	Japan	JPN					allotetraploid		
OAPK0019	PK		SMS	SAMD00089931	Arabidopsis kamchatica subsp. kamchatica	36.20000076293945	137.8000030517578		Simasimadani	Japan	JPN					allotetraploid		
OAPK0020	PK		SRM	SAMD00089923	Arabidopsis kamchatica subsp. kamchatica	36.79999923706055	137.8000030517578		Mt. Shirouma	Japan	JPN					allotetraploid		
OAPK0021	PK		TGS	SAMD00089934	Arabidopsis kamchatica subsp. kamchatica	33.900001525878906	134.10000610351562		Mt. Shikokutsurugi	Japan	JPN					allotetraploid		
OAPK0022	PK		TGZ	SAMD00089936	Arabidopsis kamchatica subsp. kamchatica	36.599998474121094	137.60000610351562		Tsurugigozen	Japan	JPN					allotetraploid		
OAPK0024	PK		TYG	SAMD00089944	Arabidopsis kamchatica subsp. kamchatica	36.599998474121094	137.60000610351562		Tateyamagawa	Japan	JPN					allotetraploid		
OAPK0025	PK		VAG	SAMD00089942	Arabidopsis kamchatica subsp. kamchatica	53.5	157.60000610351562		Kamchatskii krai, near the river Vaktan GanalÕskii	Russia	RUS					allotetraploid		
OAAN0001	AN		SPI_031_1	SAMN09759891	Arabidopsis arenosa	48.98889	20.775	550	Dreveník	Slovakia	SVK			limestone		tetraploid		
OAAN0002	AN		SPI_030_1	SAMN09759890	Arabidopsis arenosa	48.98889	20.775	550	Dreveník	Slovakia	SVK			limestone		tetraploid		
OAAN0003	AN		SPI_029_1	SAMN09759889	Arabidopsis arenosa	48.98889	20.775	550	Dreveník	Slovakia	SVK			limestone		tetraploid		
OAAN0004	AN		SPI_027_1	SAMN09759888	Arabidopsis arenosa	48.98889	20.775	550	Dreveník	Slovakia	SVK			limestone		tetraploid		
OAAN0005	AN		STE_006_1	SAMN09759895	Arabidopsis arenosa	52.28028	16.70944	80	Stęszew	Poland	POL			railway, secondary		tetraploid		
OAAN0006	AN		STE_005_1	SAMN09759894	Arabidopsis arenosa	52.28028	16.70944	80	Stęszew	Poland	POL			railway, secondary		tetraploid		
OAAN0007	AN		STE_002_1	SAMN09759893	Arabidopsis arenosa	52.28028	16.70944	80	Stęszew	Poland	POL			railway, secondary		tetraploid		
OAAN0008	AN		SPI_034_1	SAMN09759892	Arabidopsis arenosa	48.98889	20.775	550	Dreveník	Slovakia	SVK			limestone		tetraploid		
OAAN0009	AN		STE_010_1	SAMN09759897	Arabidopsis arenosa	52.28028	16.70944	80	Stęszew	Poland	POL			railway, secondary		tetraploid		
OAAN0010	AN		STE_008_1	SAMN09759896	Arabidopsis arenosa	52.28028	16.70944	80	Stęszew	Poland	POL			railway, secondary		tetraploid		
OAAN0011	AN		TRE_006_1	SAMN09759936	Arabidopsis arenosa	48.89417	18.04472	280	Trenčín	Slovakia	SVK			rocks at the castle ruin, calcareous		tetraploid		
OAAN0012	AN		TRE_014_1	SAMN09759940	Arabidopsis arenosa	48.89417	18.04472	280	Trenčín	Slovakia	SVK			rocks at the castle ruin, calcareous		tetraploid		
OAAN0013	AN		KOW_001_a12	SAMN09759817	Arabidopsis arenosa	50.763153	15.8439	670	Kowary	Poland	POL			secondary gravel		tetraploid		
OAAN0014	AN		KOW_001_a11	SAMN09759816	Arabidopsis arenosa	50.763153	15.8439	670	Kowary	Poland	POL			secondary gravel		tetraploid		
OAAN0015	AN		TRT_001_co	SAMN09759945	Arabidopsis arenosa	49.24932	20.20498	1700	Tristárska dolina	Slovakia	SVK			alpine scree, limestone		tetraploid		
OAAN0016	AN		TRT_001_bk	SAMN09759944	Arabidopsis arenosa	49.24932	20.20498	1700	Tristárska dolina	Slovakia	SVK			alpine scree, limestone		tetraploid		
OAAN0017	AN		TRE_010_1	SAMN09759937	Arabidopsis arenosa	48.89417	18.04472	280	Trenčín	Slovakia	SVK			rocks at the castle ruin, calcareous		tetraploid		
OAAN0018	AN		TRE_022_1	SAMN09759942	Arabidopsis arenosa	48.89417	18.04472	280	Trenčín	Slovakia	SVK			rocks at the castle ruin, calcareous		tetraploid		
OAAN0019	AN		KOW_001_a05	SAMN09759811	Arabidopsis arenosa	50.763153	15.8439	670	Kowary	Poland	POL			secondary gravel		tetraploid		
OAAN0020	AN		KOW_001_a04	SAMN09759810	Arabidopsis arenosa	50.763153	15.8439	670	Kowary	Poland	POL			secondary gravel		tetraploid		
OAAN0021	AN		KOS_012_1	SAMN09759809	Arabidopsis arenosa	47.74694	13.68972	467	Kößlbach	Austria	AUT			mixed rocky riverbed and adjacent railway bank, calcareous rocks + railway ballast		tetraploid		
OAAN0022	AN		KOS_011_1	SAMN09759808	Arabidopsis arenosa	47.74694	13.68972	467	Kößlbach	Austria	AUT			mixed rocky riverbed and adjacent railway bank, calcareous rocks + railway ballast		tetraploid		
OAAN0023	AN		KOW_001_a09	SAMN09759815	Arabidopsis arenosa	50.763153	15.8439	670	Kowary	Poland	POL			secondary gravel		tetraploid		
OAAN0024	AN		KOW_001_a08	SAMN09759814	Arabidopsis arenosa	50.763153	15.8439	670	Kowary	Poland	POL			secondary gravel		tetraploid		
OAAN0025	AN		KOW_001_a07	SAMN09759813	Arabidopsis arenosa	50.763153	15.8439	670	Kowary	Poland	POL			secondary gravel		tetraploid		
OAAN0026	AN		KOW_001_a06	SAMN09759812	Arabidopsis arenosa	50.763153	15.8439	670	Kowary	Poland	POL			secondary gravel		tetraploid		
OAAN0027	AN		FOJ_001_c	SAMN09759749	Arabidopsis arenosa	43.97502	17.82446	754	Fojnica	Bosnia and Herzegovina	BIH			shady rocky slope, silicate - acidic schists		diploid		
OAAN0028	AN		FOJ_001_b	SAMN09759748	Arabidopsis arenosa	43.97502	17.82446	754	Fojnica	Bosnia and Herzegovina	BIH			shady rocky slope, silicate - acidic schists		diploid		
OAAN0029	AN		FOJ_001_e	SAMN09759751	Arabidopsis arenosa	43.97502	17.82446	754	Fojnica	Bosnia and Herzegovina	BIH			shady rocky slope, silicate - acidic schists		diploid		
OAAN0030	AN		FOJ_001_d	SAMN09759750	Arabidopsis arenosa	43.97502	17.82446	754	Fojnica	Bosnia and Herzegovina	BIH			shady rocky slope, silicate - acidic schists		diploid		
OAAN0031	AN		FOJ_001_g	SAMN09759753	Arabidopsis arenosa	43.97502	17.82446	754	Fojnica	Bosnia and Herzegovina	BIH			shady rocky slope, silicate - acidic schists		diploid		
OAAN0032	AN		FOJ_001_f	SAMN09759752	Arabidopsis arenosa	43.97502	17.82446	754	Fojnica	Bosnia and Herzegovina	BIH			shady rocky slope, silicate - acidic schists		diploid		
OAAN0033	AN		FOJ_001_n	SAMN09759755	Arabidopsis arenosa	43.97502	17.82446	754	Fojnica	Bosnia and Herzegovina	BIH			shady rocky slope, silicate - acidic schists		diploid		
OAAN0034	AN		FOJ_001_h	SAMN09759754	Arabidopsis arenosa	43.97502	17.82446	754	Fojnica	Bosnia and Herzegovina	BIH			shady rocky slope, silicate - acidic schists		diploid		
OAAN0035	AN		GOR_001_b	SAMN09759757	Arabidopsis arenosa	44.26528	21.54271	184	Gornjak	Serbia	SRB			shady rocks, limestone		diploid		
OAAN0036	AN		GOR_001_a	SAMN09759756	Arabidopsis arenosa	44.26528	21.54271	184	Gornjak	Serbia	SRB			shady rocks, limestone		diploid		
OAAN0037	AN		CRO_001_bb	SAMN09759735	Arabidopsis croatica	44.53147	15.19402	1076	Ljubičko Brdo + Zavižan	Croatia	HRV			limestone rocks		diploid		
OAAN0038	AN		CHO_001_h	SAMN09759734	Arabidopsis arenosa	50.59298	5.44383	103	Chokier	Belgium	BEL			rocky slopes, limestone/chalk		tetraploid		
OAAN0039	AN		CHO_001_g	SAMN09759733	Arabidopsis arenosa	50.59298	5.44383	103	Chokier	Belgium	BEL			rocky slopes, limestone/chalk		tetraploid		
OAAN0040	AN		CHO_001_f	SAMN09759732	Arabidopsis arenosa	50.59298	5.44383	103	Chokier	Belgium	BEL			rocky slopes, limestone/chalk		tetraploid		
OAAN0041	AN		CHO_001_e	SAMN09759731	Arabidopsis arenosa	50.59298	5.44383	103	Chokier	Belgium	BEL			rocky slopes, limestone/chalk		tetraploid		
OAAN0042	AN		CHO_001_d	SAMN09759730	Arabidopsis arenosa	50.59298	5.44383	103	Chokier	Belgium	BEL			rocky slopes, limestone/chalk		tetraploid		
OAAN0043	AN		CHO_001_c	SAMN09759729	Arabidopsis arenosa	50.59298	5.44383	103	Chokier	Belgium	BEL			rocky slopes, limestone/chalk		tetraploid		
OAAN0044	AN		CHO_001_b	SAMN09759728	Arabidopsis arenosa	50.59298	5.44383	103	Chokier	Belgium	BEL			rocky slopes, limestone/chalk		tetraploid		
OAAN0045	AN		BEL_001_j	SAMN09759701	Arabidopsis arenosa	46.16167	16.115	550	Belecgrad	Croatia	HRV			open sites in the forest and walls of the castle ruin, limestone		diploid		
OAAN0046	AN		CRO_002_b	SAMN09759737	Arabidopsis croatica	44.53147	15.19402	1076	Ljubičko Brdo + Zavižan	Croatia	HRV			limestone rocks		diploid		
OAAN0047	AN		CRO_001_be	SAMN09759736	Arabidopsis croatica	44.53147	15.19402	1076	Ljubičko Brdo + Zavižan	Croatia	HRV			limestone rocks		diploid		
OAAN0048	AN		BEL_001_m	SAMN09759703	Arabidopsis arenosa	46.16167	16.115	550	Belecgrad	Croatia	HRV			open sites in the forest and walls of the castle ruin, limestone		diploid		
OAAN0049	AN		WEK_001_a	SAMN09759976	Arabidopsis arenosa	48.405022	15.47296	359	Weißenkirchen	Austria	AUT			oak-pine forest and former vineyard, silicate		tetraploid		
OAAN0050	AN		WEK_001_b	SAMN09759977	Arabidopsis arenosa	48.405022	15.47296	359	Weißenkirchen	Austria	AUT			oak-pine forest and former vineyard, silicate		tetraploid		
OAAN0051	AN		VID_001_n	SAMN09759974	Arabidopsis arenosa	45.36392	24.63756	900	Vidraru	Romania	ROU			disturbed site in beech forest above road, silicate		diploid		
OAAN0052	AN		VID_001_o	SAMN09759975	Arabidopsis arenosa	45.36392	24.63756	900	Vidraru	Romania	ROU			disturbed site in beech forest above road, silicate		diploid		
OAAN0053	AN		VID_001_k	SAMN09759972	Arabidopsis arenosa	45.36392	24.63756	900	Vidraru	Romania	ROU			disturbed site in beech forest above road, silicate		diploid		
OAAN0054	AN		VID_001_m	SAMN09759973	Arabidopsis arenosa	45.36392	24.63756	900	Vidraru	Romania	ROU			disturbed site in beech forest above road, silicate		diploid		
OAAN0055	AN		VID_001_c	SAMN09759970	Arabidopsis arenosa	45.36392	24.63756	900	Vidraru	Romania	ROU			disturbed site in beech forest above road, silicate		diploid		
OAAN0056	AN		VID_001_e	SAMN09759971	Arabidopsis arenosa	45.36392	24.63756	900	Vidraru	Romania	ROU			disturbed site in beech forest above road, silicate		diploid		
OAAN0057	AN		VID_001_a	SAMN09759968	Arabidopsis arenosa	45.36392	24.63756	900	Vidraru	Romania	ROU			disturbed site in beech forest above road, silicate		diploid		
OAAN0058	AN		VID_001_b	SAMN09759969	Arabidopsis arenosa	45.36392	24.63756	900	Vidraru	Romania	ROU			disturbed site in beech forest above road, silicate		diploid		
OAAN0059	AN		LAC_001_d	SAMN09759824	Arabidopsis arenosa	45.59535	24.63458	2092	Lacul Capra	Romania	ROU			alpine scree, base enriched silicate		tetraploid		
OAAN0060	AN		LAC_001_f	SAMN09759825	Arabidopsis arenosa	45.59535	24.63458	2092	Lacul Capra	Romania	ROU			alpine scree, base enriched silicate		tetraploid		
OAAN0061	AN		KZL_021_1	SAMN09759822	Arabidopsis arenosa	47.72444	18.77917	330	Kesztölc	Hungary	HUN			calcareous		diploid		
OAAN0062	AN		LAC_001_c	SAMN09759823	Arabidopsis arenosa	45.59535	24.63458	2092	Lacul Capra	Romania	ROU			alpine scree, base enriched silicate		tetraploid		
OAAN0063	AN		KZL_017_1	SAMN09759820	Arabidopsis arenosa	47.72444	18.77917	330	Kesztölc	Hungary	HUN			calcareous		diploid		
OAAN0064	AN		KZL_020_1	SAMN09759821	Arabidopsis arenosa	47.72444	18.77917	330	Kesztölc	Hungary	HUN			calcareous		diploid		
OAAN0065	AN		KZL_004_1	SAMN09759818	Arabidopsis arenosa	47.72444	18.77917	330	Kesztölc	Hungary	HUN			calcareous		diploid		
OAAN0066	AN		KZL_009_1	SAMN09759819	Arabidopsis arenosa	47.72444	18.77917	330	Kesztölc	Hungary	HUN			calcareous		diploid		
OAAN0067	AN		HNI_003_1	SAMN09759785	Arabidopsis arenosa	48.8775	20.5275	836	Hnilčík	Slovakia	SVK			siliceous - schists and sandstones		diploid		
OAAN0068	AN		HNI_004_1	SAMN09759786	Arabidopsis arenosa	48.8775	20.5275	836	Hnilčík	Slovakia	SVK			siliceous - schists and sandstones		diploid		
OAAN0069	AN		LAC_001_i	SAMN09759826	Arabidopsis arenosa	45.59535	24.63458	2092	Lacul Capra	Romania	ROU			alpine scree, base enriched silicate		tetraploid		
OAAN0070	AN		LAC_001_l	SAMN09759827	Arabidopsis arenosa	45.59535	24.63458	2092	Lacul Capra	Romania	ROU			alpine scree, base enriched silicate		tetraploid		
OAAN0071	AN		DRA_001_b	SAMN09759740	Arabidopsis arenosa	45.44164	25.22394	858	Dambovicioara Dracula’s limestone gorge	Romania	ROU					tetraploid		
OAAN0072	AN		DRA_001_c	SAMN09759741	Arabidopsis arenosa	45.44164	25.22394	858	Dambovicioara Dracula’s limestone gorge	Romania	ROU					tetraploid		
OAAN0073	AN		CRO_002_g	SAMN09759738	Arabidopsis croatica	44.53147	15.19402	1076	Ljubičko Brdo + Zavižan	Croatia	HRV			limestone rocks		diploid		
OAAN0074	AN		DFS_001_1	SAMN09759739	Arabidopsis arenosa	62.922218	15.95832	330	Deadfalls	Sweden	SWE					tetraploid		
OAAN0075	AN		DRA_001_i	SAMN09759744	Arabidopsis arenosa	45.44164	25.22394	858	Dambovicioara Dracula’s limestone gorge	Romania	ROU					tetraploid		
OAAN0076	AN		TRE_013_1	SAMN09759939	Arabidopsis arenosa	48.89417	18.04472	280	Trenčín	Slovakia	SVK			rocks at the castle ruin, calcareous		tetraploid		
OAAN0077	AN		DRA_001_e	SAMN09759742	Arabidopsis arenosa	45.44164	25.22394	858	Dambovicioara Dracula’s limestone gorge	Romania	ROU					tetraploid		
OAAN0078	AN		DRA_001_h	SAMN09759743	Arabidopsis arenosa	45.44164	25.22394	858	Dambovicioara Dracula’s limestone gorge	Romania	ROU					tetraploid		
OAAN0079	AN		DRA_001_l	SAMN09759746	Arabidopsis arenosa	45.44164	25.22394	858	Dambovicioara Dracula’s limestone gorge	Romania	ROU					tetraploid		
OAAN0080	AN		DRA_001_o	SAMN09759747	Arabidopsis arenosa	45.44164	25.22394	858	Dambovicioara Dracula’s limestone gorge	Romania	ROU					tetraploid		
OAAN0081	AN		HNE_014_1	SAMN09759780	Arabidopsis arenosa	48.26694	19	280	Hontianske Nemce	Hungary	HUN			siliceous – volcanites		diploid		
OAAN0082	AN		BIH_001_j	SAMN09759718	Arabidopsis arenosa	44.88181	15.89882	217	Bihać	Bosnia and Herzegovina	BIH			rocks, limestone		diploid		
OAAN0083	AN		BIH_001_k	SAMN09759719	Arabidopsis arenosa	44.88181	15.89882	217	Bihać	Bosnia and Herzegovina	BIH			rocks, limestone		diploid		
OAAN0084	AN		BIH_001_l	SAMN09759720	Arabidopsis arenosa	44.88181	15.89882	217	Bihać	Bosnia and Herzegovina	BIH			rocks, limestone		diploid		
OAAN0085	AN		BIH_001_p	SAMN09759721	Arabidopsis arenosa	44.88181	15.89882	217	Bihać	Bosnia and Herzegovina	BIH			rocks, limestone		diploid		
OAAN0086	AN		BRD_001_a	SAMN09759722	Arabidopsis arenosa	50.04967	13.89081	350	Brdatka	Czech Republic	CZE			open forest in river canyon, silicate		tetraploid		
OAAN0087	AN		BRD_001_c	SAMN09759723	Arabidopsis arenosa	50.04967	13.89081	350	Brdatka	Czech Republic	CZE			open forest in river canyon, silicate		tetraploid		
OAAN0088	AN		BRD_001_d	SAMN09759724	Arabidopsis arenosa	50.04967	13.89081	350	Brdatka	Czech Republic	CZE			open forest in river canyon, silicate		tetraploid		
OAAN0089	AN		BRD_001_i	SAMN09759725	Arabidopsis arenosa	50.04967	13.89081	350	Brdatka	Czech Republic	CZE			open forest in river canyon, silicate		tetraploid		
OAAN0090	AN		STE_014_1	SAMN09759899	Arabidopsis arenosa	52.28028	16.70944	80	Stęszew	Poland	POL			railway, secondary		tetraploid		
OAAN0091	AN		CHO_001_a	SAMN09759727	Arabidopsis arenosa	50.59298	5.44383	103	Chokier	Belgium	BEL			rocky slopes, limestone/chalk		tetraploid		
OAAN0092	AN		HOC_020_1	SAMN09759793	Arabidopsis arenosa	47.37	15.38667	580	Hochlantsch	Austria	AUT					tetraploid		
OAAN0093	AN		STE_013_1	SAMN09759898	Arabidopsis arenosa	52.28028	16.70944	80	Stęszew	Poland	POL			railway, secondary		tetraploid		
OAAN0094	AN		KAS_016_1	SAMN09759795	Arabidopsis arenosa	46.68833	14.87167	660	Kasparstein	Austria	AUT			limestone rocks around the castle ruin		tetraploid		
OAAN0095	AN		VEL_001_o	SAMN09759967	Arabidopsis arenosa	49.162	20.15419	1823	Velická dolina	Slovakia	SVK			alluvial gravel, wet rocks, alpine, neutral – lime-enriched silicate (mylonite)		diploid		
OAAN0096	AN		VEL_001_n	SAMN09759966	Arabidopsis arenosa	49.162	20.15419	1823	Velická dolina	Slovakia	SVK			alluvial gravel, wet rocks, alpine, neutral – lime-enriched silicate (mylonite)		diploid		
OAAN0097	AN		VEL_001_e	SAMN09759963	Arabidopsis arenosa	49.162	20.15419	1823	Velická dolina	Slovakia	SVK			alluvial gravel, wet rocks, alpine, neutral – lime-enriched silicate (mylonite)		diploid		
OAAN0098	AN		VEL_001_d	SAMN09759962	Arabidopsis arenosa	49.162	20.15419	1823	Velická dolina	Slovakia	SVK			alluvial gravel, wet rocks, alpine, neutral – lime-enriched silicate (mylonite)		diploid		
OAAN0099	AN		VEL_001_l	SAMN09759965	Arabidopsis arenosa	49.162	20.15419	1823	Velická dolina	Slovakia	SVK			alluvial gravel, wet rocks, alpine, neutral – lime-enriched silicate (mylonite)		diploid		
OAAN0100	AN		VEL_001_k	SAMN09759964	Arabidopsis arenosa	49.162	20.15419	1823	Velická dolina	Slovakia	SVK			alluvial gravel, wet rocks, alpine, neutral – lime-enriched silicate (mylonite)		diploid		
OAAN0101	AN		TZI_031_1	SAMN09759959	Arabidopsis arenosa	46.56667	23.67417	511	Cheile Turzii	Romania	ROU			limestone gorge		tetraploid		
OAAN0102	AN		TZI_027_1	SAMN09759958	Arabidopsis arenosa	46.56667	23.67417	511	Cheile Turzii	Romania	ROU			limestone gorge		tetraploid		
OAAN0103	AN		VEL_001_b	SAMN09759961	Arabidopsis arenosa	49.162	20.15419	1823	Velická dolina	Slovakia	SVK			alluvial gravel, wet rocks, alpine, neutral – lime-enriched silicate (mylonite)		diploid		
OAAN0104	AN		VEL_001_a	SAMN09759960	Arabidopsis arenosa	49.162	20.15419	1823	Velická dolina	Slovakia	SVK			alluvial gravel, wet rocks, alpine, neutral – lime-enriched silicate (mylonite)		diploid		
OAAN0105	AN		MIE_001_c	SAMN09759833	Arabidopsis arenosa	53.92109	14.421569999999999	5	Miedzyzdroje	Poland	POL			coastal sands, sand		diploid		
OAAN0106	AN		MIE_001_b	SAMN09759832	Arabidopsis arenosa	53.92109	14.421569999999999	5	Miedzyzdroje	Poland	POL			coastal sands, sand		diploid		
OAAN0107	AN		MIE_001_e	SAMN09759835	Arabidopsis arenosa	53.92109	14.421569999999999	5	Miedzyzdroje	Poland	POL			coastal sands, sand		diploid		
OAAN0108	AN		MIE_001_d	SAMN09759834	Arabidopsis arenosa	53.92109	14.421569999999999	5	Miedzyzdroje	Poland	POL			coastal sands, sand		diploid		
OAAN0109	AN		LAC_001_r	SAMN09759829	Arabidopsis arenosa	45.59535	24.63458	2092	Lacul Capra	Romania	ROU			alpine scree, base enriched silicate		tetraploid		
OAAN0110	AN		LAC_001_p	SAMN09759828	Arabidopsis arenosa	45.59535	24.63458	2092	Lacul Capra	Romania	ROU			alpine scree, base enriched silicate		tetraploid		
OAAN0111	AN		MIE_001_a	SAMN09759831	Arabidopsis arenosa	53.92109	14.421569999999999	5	Miedzyzdroje	Poland	POL			coastal sands, sand		diploid		
OAAN0112	AN		LAC_001_t	SAMN09759830	Arabidopsis arenosa	45.59535	24.63458	2092	Lacul Capra	Romania	ROU			alpine scree, base enriched silicate		tetraploid		
OAAN0113	AN		MIE_001_g	SAMN09759837	Arabidopsis arenosa	53.92109	14.421569999999999	5	Miedzyzdroje	Poland	POL			coastal sands, sand		diploid		
OAAN0114	AN		MIE_001_f	SAMN09759836	Arabidopsis arenosa	53.92109	14.421569999999999	5	Miedzyzdroje	Poland	POL			coastal sands, sand		diploid		
OAAN0115	AN		TRT_001_v	SAMN09759948	Arabidopsis arenosa	49.24932	20.20498	1700	Tristárska dolina	Slovakia	SVK			alpine scree, limestone		tetraploid		
OAAN0116	AN		TKO_001_q	SAMN09759927	Arabidopsis arenosa	49.20451	19.7352	1783	Tri Kopy	Slovakia	SVK			rocks, screes, neutral – lime-enriched silicate (mylonite)		tetraploid		
OAAN0117	AN		SWA_007_1	SAMN09759907	Arabidopsis arenosa	48.44784	9.422422	700	Grindel Steige + Upfinger Steige	Germany	DEU			shady rocks in beech forest, NE-facing, calcareous		tetraploid		
OAAN0118	AN		SWA_006_1	SAMN09759906	Arabidopsis arenosa	48.44784	9.422422	700	Grindel Steige + Upfinger Steige	Germany	DEU			shady rocks in beech forest, NE-facing, calcareous		tetraploid		
OAAN0119	AN		DRA_001_j	SAMN09759745	Arabidopsis arenosa	45.44164	25.22394	858	Dambovicioara Dracula’s limestone gorge	Romania	ROU					tetraploid		
OAAN0120	AN		TRE_021_1	SAMN09759941	Arabidopsis arenosa	48.89417	18.04472	280	Trenčín	Slovakia	SVK			rocks at the castle ruin, calcareous		tetraploid		
OAAN0121	AN		HNI_001_1	SAMN09759783	Arabidopsis arenosa	48.8775	20.5275	836	Hnilčík	Slovakia	SVK			siliceous - schists and sandstones		diploid		
OAAN0122	AN		TBG_001_1	SAMN09759916	Arabidopsis arenosa	48.13972	8.23667	640	Triberg	Germany	DEU			railway, secondary		tetraploid		
OAAN0123	AN		TBG_004_1	SAMN09759917	Arabidopsis arenosa	48.13972	8.23667	640	Triberg	Germany	DEU			railway, secondary		tetraploid		
OAAN0124	AN		TKO_001_p	SAMN09759926	Arabidopsis arenosa	49.20451	19.7352	1783	Tri Kopy	Slovakia	SVK			rocks, screes, neutral – lime-enriched silicate (mylonite)		tetraploid		
OAAN0125	AN		HOC_021_1	SAMN09759794	Arabidopsis arenosa	47.37	15.38667	580	Hochlantsch	Austria	AUT					tetraploid		
OAAN0126	AN		HOC_009_1	SAMN09759789	Arabidopsis arenosa	47.37	15.38667	580	Hochlantsch	Austria	AUT					tetraploid		
OAAN0127	AN		HOC_007_1	SAMN09759788	Arabidopsis arenosa	47.37	15.38667	580	Hochlantsch	Austria	AUT					tetraploid		
OAAN0128	AN		TRE_011_1	SAMN09759938	Arabidopsis arenosa	48.89417	18.04472	280	Trenčín	Slovakia	SVK			rocks at the castle ruin, calcareous		tetraploid		
OAAN0129	AN		HNI_002_1	SAMN09759784	Arabidopsis arenosa	48.8775	20.5275	836	Hnilčík	Slovakia	SVK			siliceous - schists and sandstones		diploid		
OAAN0130	AN		SWA_008_1	SAMN09759908	Arabidopsis arenosa	48.44784	9.422422	700	Grindel Steige + Upfinger Steige	Germany	DEU			shady rocks in beech forest, NE-facing, calcareous		tetraploid		
